Дата создания документа	Идентификатор накладной	№ вагона	№ накладной	Состояние накладной	Дата приемосд. (все док-ты)	Дата прибытия	Дата раскр. (все док-ты)	Папка	Номер заявки	Идентификатор заявки	Код ТГНЛ Грузоотправителя	ОКПО Грузоотправителя	Наименование Грузоотправителя	Код ТГНЛ Грузополучателя	ОКПО Грузополучателя	Наименование Грузополучателя	Наим. станции отправления	Код станции отправления	Код плательщика на ст. отпр.	Код станции назначения	ОКПО порта назначения	Код груза ЕТ СНГ	Масса груза погруженая (кг)	Код типа собств. вагона	ОКПО организации собственника	Наим. организации собственника	Сумма сбора	Сумма налога	Количество вагонов	Срок доставки	Дата приемосд. (действующие до	Код плательщика на ст. назн.	Итого сумма по прибытию	Итого НДС по прибытию
29.08.2012 18:29:41	285826452	54495809	АР540388	Работа с документом окончена	31.08.2012 1:29:44	06.09.2012 22:14:00	07.09.2012 9:36:36	Прибытие			2274	93294342	ООО "ТрансЛес"	4048	58789423	ООО,,ТрансЦентр,,	ЗАБАЙКАЛЬСК (ЭКСП.КЖД)	947005	1002256437	895101		421034	0	1	93294342	ООО "ТрансЛес"	24274	4369,32	1	13.09.2012	31.08.2012 1:29:44	1002256437	24274	4369,32
29.08.2012 18:28:30	285826288	54451216	АР540389	Работа с документом окончена	30.08.2012 1:00:00	05.09.2012 8:24:00	05.09.2012 11:39:25	Прибытие			2274	93294342	ООО "ТрансЛес"	4048	58789423	ООО,,ТрансЦентр,,	ЗАБАЙКАЛЬСК (ЭКСП.КЖД)	947005	1002256437	895101		421034	0	1	93294342	ООО "ТрансЛес"	24274	4369,32	1	12.09.2012	30.08.2012 1:00:00	1002256437	24274	4369,32
02.09.2012 16:07:28	286216935	54469317	АР541386	Работа с документом окончена	04.09.2012 1:00:00	10.09.2012 7:58:00	10.09.2012 9:58:15	Прибытие			4048	58789423	ООО,,ТрансЦентр,,	4048	58789423	ООО,,ТрансЦентр,,	ЗАБАЙКАЛЬСК (ЭКСП.КЖД)	947005	1000587151	895101		421104	0	1	93294342	ООО "ТрансЛес"	24274	4369,32	1	17.09.2012	04.09.2012 1:00:00	1000587151	24274	4369,32
03.09.2012 17:30:05	286335964	43282789	АР541491	В пути	06.09.2012 1:00:06			В пути			4048	58789423	ООО,,ТрансЦентр,,	4048	58789423	ООО,,ТрансЦентр,,	ЗАБАЙКАЛЬСК (ЭКСП.КЖД)	947005	1000587151	893500		421104	0	1	93294342	ООО "ТрансЛес"	0	0	1	19.09.2012	06.09.2012 1:00:06		0	0
03.09.2012 17:32:02	286336198	43757665	АР541492	В пути	06.09.2012 1:00:03			В пути			4048	58789423	ООО,,ТрансЦентр,,	4048	58789423	ООО,,ТрансЦентр,,	ЗАБАЙКАЛЬСК (ЭКСП.КЖД)	947005	1000587151	893500		421104	0	1	93294342	ООО "ТрансЛес"	0	0	1	19.09.2012	06.09.2012 1:00:03		0	0
05.09.2012 18:19:55	286571662	92626084	АР541770	Сторнирован в пути	08.09.2012 1:00:00			Не действительны			4048	58789423	ООО,,ТрансЦентр,,	4048	58789423	ООО,,ТрансЦентр,,	ЗАБАЙКАЛЬСК (ЭКСП.КЖД)	947005	1000587151	895101		421104	0	1	93294342	ООО "ТрансЛес"	0	0	1	21.09.2012			0	0
11.09.2012 1:15:40	287062333	92626084	АР541770	В пути	08.09.2012 1:00:00			В пути			4048	58789423	ООО,,ТрансЦентр,,	4048	58789423	ООО,,ТрансЦентр,,	ЗАБАЙКАЛЬСК (ЭКСП.КЖД)	947005	1000587151	893500		421104	0	1	93294342	ООО "ТрансЛес"	0	0	1	21.09.2012	08.09.2012 1:00:00		0	0
07.09.2012 14:24:57	286773405	42635250	АР542154	В пути	11.09.2012 1:00:00			В пути			4048	58789423	ООО,,ТрансЦентр,,	4048	58789423	ООО,,ТрансЦентр,,	ЗАБАЙКАЛЬСК (ЭКСП.КЖД)	947005	1000587151	893500		421104	0	1	93294342	ООО "ТрансЛес"	0	0	1	24.09.2012	11.09.2012 1:00:00		0	0
31.07.2012 11:31:37	282771274	53515383	З0843855	Работа с документом окончена	31.07.2012 0:00:01	10.08.2012 0:29:00	10.08.2012 5:34:19	Прибытие			1291		ТОО ТЕМИРБЕТОН	4048	58789423	ООО,,ТрансЦентр,,	ТАЛДЫ-КУРГАН	701809		885504		371051	64200	1	88313184	ЗАО "Альянс Транс-Азия"	54810	9865,8	1	12.08.2012	31.07.2012 0:00:01	1001524978	54810	9865,8
31.07.2012 11:32:30	282771425	53600193	З0843856	Работа с документом окончена	31.07.2012 0:00:01	10.08.2012 0:29:00	10.08.2012 5:28:25	Прибытие			1291		ТОО ТЕМИРБЕТОН	4048	58789423	ООО,,ТрансЦентр,,	ТАЛДЫ-КУРГАН	701809		885504		371051	64200	2	88313184	ЗАО "Альянс Транс-Азия"	54810	9865,8	1	12.08.2012	31.07.2012 0:00:01	1001524978	54810	9865,8
31.07.2012 11:41:31	282772879	53555009	З0843857	Работа с документом окончена	31.07.2012 0:00:01	10.08.2012 0:29:00	10.08.2012 5:00:15	Прибытие			1291		ТОО ТЕМИРБЕТОН	4048	58789423	ООО,,ТрансЦентр,,	ТАЛДЫ-КУРГАН	701809		885504		371051	64200	2	14994866	ОАО "Дальневосточная транспортная группа"	54810	9865,8	1	12.08.2012	31.07.2012 0:00:01	1001524978	54810	9865,8
31.07.2012 11:41:39	282772903	53554473	З0843892	Работа с документом окончена	31.07.2012 0:00:01	10.08.2012 0:29:00	10.08.2012 5:17:05	Прибытие			1291		ТОО ТЕМИРБЕТОН	4048	58789423	ООО,,ТрансЦентр,,	ТАЛДЫ-КУРГАН	701809		885504		371051	64200	2	14994866	ОАО "Дальневосточная транспортная группа"	54810	9865,8	1	12.08.2012	31.07.2012 0:00:01	1001524978	54810	9865,8
02.08.2012 15:28:41	283041935	52752706	З0843893	Работа с документом окончена	02.08.2012 0:00:01	17.08.2012 10:27:00	17.08.2012 11:28:26	Прибытие			1291		ТОО	4048	58789423	ООО,,ТрансЦентр,,	ТАЛДЫ-КУРГАН	701809		885504		371051	64200	2	56306709	ЗАО "Евросиб СПб-транспортные системы"	54810	9865,8	1	14.08.2012	02.08.2012 0:00:01	1001524978	54810	9865,8
31.07.2012 11:51:31	282774599	53554630	З0843894	Работа с документом окончена	31.07.2012 0:00:01	10.08.2012 0:29:00	10.08.2012 5:10:26	Прибытие			1291		ТОО ТЕМИРБЕТОН	4048	58789423	ООО,,ТрансЦентр,,	ТАЛДЫ-КУРГАН	701809		885504		371051	64200	2	14994866	ОАО "Дальневосточная транспортная группа"	54810	9865,8	1	12.08.2012	31.07.2012 0:00:01	1001524978	54810	9865,8
31.07.2012 11:51:46	282774648	56929557	З0843895	Работа с документом окончена	31.07.2012 0:00:01	10.08.2012 0:29:00	10.08.2012 5:23:18	Прибытие			1291		ТОО ТЕМИРБЕТОН	4048	58789423	ООО,,ТрансЦентр,,	ТАЛДЫ-КУРГАН	701809		885504		371051	64200	1	88313184	ЗАО "Альянс Транс-Азия"	54810	9865,8	1	12.08.2012	31.07.2012 0:00:01	1001524978	54810	9865,8
31.07.2012 12:43:39	282781998	53452702	З0843896	Работа с документом окончена	31.07.2012 0:00:01	10.08.2012 0:29:00	10.08.2012 5:46:53	Прибытие			1291		ТОО ТЕМИРБЕТОН	4048	58789423	ООО,,ТрансЦентр,,	ТАЛДЫ-КУРГАН	701809		885504		371051	64200	2	14994866	ОАО "Дальневосточная транспортная группа"	54810	9865,8	1	12.08.2012	31.07.2012 0:00:01	1001524978	54810	9865,8
16.08.2012 13:29:43	284434298	61711032	З0844007	В пути	16.08.2012 0:00:01			В пути			1291		ТОО ТЕМИРБЕТОН	4048	58789423	ООО,,ТрансЦентр,,	ТАЛДЫ-КУРГАН	701809		885504		371051	64200	1		"СВЗ" ОАО	0	0	1	28.08.2012	16.08.2012 0:00:01		0	0
16.08.2012 13:29:37	284434275	53562526	З0844008	Работа с документом окончена	16.08.2012 0:00:01	27.08.2012 13:36:00	28.08.2012 5:04:30	Прибытие			1291		ТОО ТЕМИРБЕТОН	4048	58789423	ООО,,ТрансЦентр,,	ТАЛДЫ-КУРГАН	701809		885504		371051	64200	2	88313184	ЗАО "Альянс Транс-Азия"	54810	9865,8	1	28.08.2012	16.08.2012 0:00:01	1001524978	54810	9865,8
16.08.2012 13:29:51	284434320	52775079	З0844009	Работа с документом окончена	16.08.2012 0:00:01	27.08.2012 13:36:00	28.08.2012 4:41:55	Прибытие			1291		ТОО ТЕМИРБЕТОН	4048	58789423	ООО,,ТрансЦентр,,	ТАЛДЫ-КУРГАН	701809		885504		371051	64200	2	14994866	ОАО "Дальневосточная транспортная группа"	54810	9865,8	1	28.08.2012	16.08.2012 0:00:01	1001524978	54810	9865,8
16.08.2012 13:30:10	284434387	53437067	З0844011	Работа с документом окончена	16.08.2012 0:00:01	27.08.2012 13:36:00	28.08.2012 4:55:16	Прибытие			1291		ТОО ТЕМИРБЕТОН	4048	58789423	ООО,,ТрансЦентр,,	ТАЛДЫ-КУРГАН	701809		885504		371051	64200	2	88313184	ЗАО "Альянс Транс-Азия"	54810	9865,8	1	28.08.2012	16.08.2012 0:00:01	1001524978	54810	9865,8
16.08.2012 13:30:17	284434431	53543195	З0844012	Работа с документом окончена	16.08.2012 0:00:01	27.08.2012 13:36:00	28.08.2012 4:59:55	Прибытие			1291		ТОО ТЕМИРБЕТОН	4048	58789423	ООО,,ТрансЦентр,,	ТАЛДЫ-КУРГАН	701809		885504		371051	64200	2	88313184	ЗАО "Альянс Транс-Азия"	54810	9865,8	1	28.08.2012	16.08.2012 0:00:01	1001524978	54810	9865,8
28.08.2012 17:13:08	285701990	53452447	З0844015	Работа с документом окончена	28.08.2012 0:00:01	09.09.2012 5:44:00	10.09.2012 4:31:58	Прибытие			1291		ТОО ТЕМИРБЕТОН	4048	58789423	ООО,,ТрансЦентр,,	ТАЛДЫ-КУРГАН	701809		885504		371051	64200	2	14994866	ОАО "Дальневосточная транспортная группа"	54810	9865,8	1	09.09.2012	28.08.2012 0:00:01	1001524978	54810	9865,8
28.08.2012 17:13:26	285702036	56139389	З0844016	Работа с документом окончена	28.08.2012 17:13:26	09.09.2012 5:44:00	10.09.2012 5:15:28	Прибытие			1291		ТОО ТЕМИРБЕТОН	4048	58789423	ООО,,ТрансЦентр,,	ТАЛДЫ-КУРГАН	701809		885504		371051	64200	2	88313184	ЗАО "Альянс Транс-Азия"	54810	9865,8	1	09.09.2012	28.08.2012 17:13:26	1001524978	54810	9865,8
21.08.2012 16:36:20	284960624	53417150	З0844017	Работа с документом окончена	21.08.2012 0:00:01	06.09.2012 1:08:00	06.09.2012 4:43:39	Прибытие			1291		ТОО	4048	58789423	ООО,,ТрансЦентр,,	ТАЛДЫ-КУРГАН	701809		885504		371051	64200	2	14994866	ОАО "Дальневосточная транспортная группа"	54810	9865,8	1	02.09.2012	21.08.2012 0:00:01	1001524978	54810	9865,8
21.08.2012 16:37:21	284960763	53459624	З0844018	Работа с документом окончена	21.08.2012 0:00:01	02.09.2012 6:19:00	02.09.2012 16:01:16	Прибытие			1291		ТОО	4048	58789423	ООО,,ТрансЦентр,,	ТАЛДЫ-КУРГАН	701809		885504		371051	64200	2	14994866	ОАО "Дальневосточная транспортная группа"	54810	9865,8	1	02.09.2012	21.08.2012 0:00:01	1001524978	54810	9865,8
21.08.2012 16:37:30	284960787	52863180	З0844019	Работа с документом окончена	21.08.2012 0:00:01	31.08.2012 8:25:00	31.08.2012 12:29:19	Прибытие			1291		ТОО ТЕМИРБЕТОН	4048	58789423	ООО,,ТрансЦентр,,	ТАЛДЫ-КУРГАН	701809		885504		371051	64200	2	14994866	ОАО "Дальневосточная транспортная группа"	54810	9865,8	1	02.09.2012	21.08.2012 0:00:01	1001524978	54810	9865,8
21.08.2012 16:46:45	284962025	61709010	З0844020	Работа с документом окончена	21.08.2012 0:00:01	31.08.2012 8:25:00	31.08.2012 12:20:19	Прибытие			1291		ТОО ТЕМИРБЕТОН	4048	58789423	ООО,,ТрансЦентр,,	ТАЛДЫ-КУРГАН	701809		885504		371051	64200	1		"СВЗ" ОАО	54810	9865,8	1	02.09.2012	21.08.2012 0:00:01	1001524978	54810	9865,8
21.08.2012 16:46:56	284962059	61709358	З0844021	Работа с документом окончена	21.08.2012 0:00:01	31.08.2012 8:25:00	31.08.2012 12:25:22	Прибытие			1291		ТОО ТЕМИРБЕТОН	4048	58789423	ООО,,ТрансЦентр,,	ТАЛДЫ-КУРГАН	701809		885504		371051	64200	1		"СВЗ" ОАО	54810	9865,8	1	02.09.2012	21.08.2012 0:00:01	1001524978	54810	9865,8
28.08.2012 17:13:21	285702024	53554788	З0844090	Работа с документом окончена	28.08.2012 0:00:01	09.09.2012 5:44:00	10.09.2012 4:46:11	Прибытие			1291		ТОО ТЕМИРБЕТОН	4048	58789423	ООО,,ТрансЦентр,,	ТАЛДЫ-КУРГАН	701809		885504		371051	64200	2	14994866	ОАО "Дальневосточная транспортная группа"	54810	9865,8	1	09.09.2012	28.08.2012 0:00:01	1001524978	54810	9865,8
28.08.2012 17:13:17	285702014	61717369	З0844091	Работа с документом окончена	28.08.2012 17:13:16	09.09.2012 5:44:00	10.09.2012 5:08:26	Прибытие			1291		ТОО ТЕМИРБЕТОН	4048	58789423	ООО,,ТрансЦентр,,	ТАЛДЫ-КУРГАН	701809		885504		371051	64200	1		"СВЗ" ОАО	54810	9865,8	1	09.09.2012	28.08.2012 17:13:16	1001524978	54810	9865,8
02.09.2012 2:21:18	286175466	61717369	З0844091	Испорчен	28.08.2012 0:00:01			Не действительны			1291		талдыкурган	4048	58789423	ООО,,ТрансЦентр,,	ТАЛДЫ-КУРГАН	701809		885504		371051	64200	1		"СВЗ" ОАО	0	0	1	09.09.2012			0	0
28.08.2012 17:13:12	285701999	52805009	З0844092	Работа с документом окончена	28.08.2012 17:13:12	09.09.2012 5:44:00	10.09.2012 5:02:04	Прибытие			1291		ТОО ТЕМИРБЕТОН	4048	58789423	ООО,,ТрансЦентр,,	ТАЛДЫ-КУРГАН	701809		885504		371051	64200	2	14994866	ОАО "Дальневосточная транспортная группа"	54810	9865,8	1	09.09.2012	28.08.2012 17:13:12	1001524978	54810	9865,8
16.07.2012 10:33:41	281180533	52914645	ЭМ761757	Работа с документом окончена	30.07.2012 5:54:10	02.08.2012 23:10:00	03.08.2012 7:40:23	Прибытие			4920	57683591	Общество с ограниченной ответственностью "Иркутская Грузовая Компания"	4048	58789423	ООО,,ТрансЦентр,,	КРАСНОЯРСК-СЕВЕРНЫЙ	890108	1000484315	893500		421034	0	1	57683591	Общество с ограниченной ответственностью "Иркутская Грузовая Компания"	5641	1015,38	1	03.08.2012	30.07.2012 5:54:10	1000484315	0	0
27.07.2012 20:55:18	282453604	52145737	ЭН262730	Работа с документом окончена	31.07.2012 10:03:20	08.08.2012 14:01:00	09.08.2012 6:28:46	Прибытие			760	82404922	Открытое акционерное общество "Первая грузовая компания"	4048	58789423	ООО,,ТрансЦентр,,	ИРКУТСК-СОРТИРОВОЧНЫЙ	930004	1002950760	893500		421034	0	1	82404922	Открытое акционерное общество "Первая грузовая компания"	13291	2392,38	1	06.08.2012	31.07.2012 10:03:20	1002950760	0	0
27.07.2012 20:55:20	282453605	52163045	ЭН262731	Работа с документом окончена	30.07.2012 11:56:58	27.08.2012 6:35:00	27.08.2012 12:38:06	Прибытие			760	82404922	Открытое акционерное общество "Первая грузовая компания"	4048	58789423	ООО,,ТрансЦентр,,	АНТИПИХА	942302	1002950760	893500		421034	0	1	82404922	Открытое акционерное общество "Первая грузовая компания"	19933	3587,94	1	07.08.2012	30.07.2012 11:56:58	1002950760	0	0
28.07.2012 17:38:23	282519378	52147931	ЭН290247	Работа с документом окончена	31.07.2012 14:31:19	04.08.2012 21:35:00	05.08.2012 6:22:26	Прибытие			760	82404922	Открытое акционерное общество "Первая грузовая компания"	4048	58789423	ООО,,ТрансЦентр,,	КРАСНОЯРСК	890004	1002950760	893500		421034	0	1	82404922	Открытое акционерное общество "Первая грузовая компания"	7354	1323,72	1	04.08.2012	31.07.2012 14:31:19	1002950760	0	0
29.07.2012 13:31:08	282567769	52953726	ЭН312456	Работа с документом окончена	29.07.2012 21:27:05	06.08.2012 0:34:00	06.08.2012 4:31:18	Прибытие	0021358070	282385107	5342	00187263	ОАО "Белорецкий металлургический комбинат"	4048	58789423	ООО,,ТрансЦентр,,	БЕЛОРЕЦК	654307	1000230030	885504		411230	62320	1	58122729	ООО "Мечел-Транс"	102031	18365,58	1	09.08.2012	29.07.2012 21:27:05	1000230030	0	0
29.07.2012 20:43:14	282588356	52696531	ЭН322119	Работа с документом окончена	01.08.2012 7:41:07	15.08.2012 8:13:00	16.08.2012 13:41:36	Прибытие			760	82404922	Открытое акционерное общество "Первая грузовая компания"	4048	58789423	ООО,,ТрансЦентр,,	ЧИТА 1	940006	1002950760	895101		421034	0	1	82404922	Открытое акционерное общество "Первая грузовая компания"	26587	4785,66	1	09.08.2012	01.08.2012 7:41:07	1002950760	0	0
30.07.2012 23:14:31	282714766	52465341	ЭН370580	Работа с документом окончена	31.07.2012 12:20:00	14.08.2012 23:28:00	15.08.2012 5:03:23	Прибытие			760	82404922	Открытое акционерное общество "Первая грузовая компания"	4048	58789423	ООО,,ТрансЦентр,,	ЗАУДИНСКИЙ	935703	1002950760	893500		421034	0	1	82404922	Открытое акционерное общество "Первая грузовая компания"	20025	3604,5	1	07.08.2012	31.07.2012 12:20:00	1002950760	0	0
09.08.2012 14:25:47	283734028	52683828	ЭН774801	Работа с документом окончена	22.08.2012 10:58:22	22.08.2012 11:00:52	22.08.2012 11:46:20	Прибытие			4920	57683591	Общество с ограниченной ответственностью "Иркутская Грузовая Компания"	4048	58789423	ООО,,ТрансЦентр,,	КАНСК-ЕНИСЕЙСКИЙ	893500	1000484315	893500		421034	0	1	57683591	Общество с ограниченной ответственностью "Иркутская Грузовая Компания"	34	6,12	1	24.08.2012	22.08.2012 10:58:22	1000484315	0	0
13.08.2012 12:20:38	284081834	52439726	ЭН916910	Работа с документом окончена	13.08.2012 17:26:14	23.08.2012 19:03:00	24.08.2012 5:10:26	Прибытие	0021480346	283373724	8742	94752829	Общество с ограниченной ответственностью  "Глобал Инсулэйтор Групп"	4048	58789423	ООО,,ТрансЦентр,,	ЮЖНОУРАЛЬСК	804307	1003060510	885504		661122	22800	1	82404922	Открытое акционерное общество "Первая грузовая компания"	51507	9271,26	1	23.08.2012	13.08.2012 17:26:14	1003060510	0	0
22.08.2012 10:29:41	285027290	52410586	ЭО290049	Переадресован	25.08.2012 9:55:08			Не действительны			1654	48478142	ООО "Фирма "Трансгарант"	2031	58789423	ООО,,ТрансЦентр,,	БАЙКАЛЬСК	933801	1000230921	895101		421034	0	1	48478142	ООО "Фирма "Трансгарант"	26340	4741,2	1	31.08.2012			0	0
29.08.2012 11:50:14	285774116	52657566	ЭО590120	Работа с документом окончена	04.09.2012 15:28:57	10.09.2012 7:58:00	10.09.2012 13:31:54	Прибытие			1654	48478142	ООО "Фирма "Трансгарант"	4048	58789423	ООО,,ТрансЦентр,,	АЧИНСК 2	883809	1000230921	895101		421034	0	1	48478142	ООО "Фирма "Трансгарант"	9991	1798,38	1	09.09.2012	04.09.2012 15:28:57	1000230921	0	0
07.09.2012 9:10:23	286726108	94295185	ЭО961121	Груз принят к перевозке	07.09.2012 10:04:05			Отправление			6142	94421386	ОАО "Центр по перевозке грузов в контейнерах "ТрансКонтейнер"	4048	58789423	ООО,,ТрансЦентр,,	БАЗАИХА	892103	4000000123	895101		421034	0	1	94421386	ОАО "Центр по перевозке грузов в контейнерах "ТрансКонтейнер"	41646	7496,28	6	12.09.2012	07.09.2012 10:04:05		0	0
Итого: 219																							1 625 920				5 322 549	958 058,82	224				4 998 169	899 670,42
